User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,satisfaction_score,daily_watch_hours,primary_device,monthly_income,promo_offers_used,profile_count,churn_status,preferred_watching_time
18501,Jane Miller,41,India,Standard,954.65,Romance,2025.1.5,8,31.82,Laptop,1654,0,4,No,Afternoon
18502,Alex Martinez,68,India,Standard,289.37,Drama,2024.9.14,6,9.65,Laptop,2460,0,4,No,Afternoon
18503,Alex Davis,13,Mexico,Basic,494.51,Romance,2024.3.17,9,16.48,Smart TV,1706,0,2,Yes,Evening
18504,Katie Smith,72,UK,Premium,627.74,Comedy,2025.2.1,8,20.92,Laptop,2894,0,1,No,Evening
18505,Michael Davis,65,UK,Standard,300.45,Horror,2024.5.25,6,10.01,Smart TV,2664,0,4,No,Night
18506,Jane Miller,39,France,Standard,218.69,Comedy,2024.5.10,6,7.29,Mobile,5054,1,3,Yes,Night
18507,Michael Smith,51,Germany,Standard,128.72,Horror,2024.5.30,8,4.29,Smart TV,4471,0,4,No,Afternoon
18508,Chris Miller,60,UK,Basic,25.88,Sci-Fi,2025.1.30,7,0.86,Smart TV,5940,0,5,No,Afternoon
18509,Michael Martinez,24,India,Premium,138.34,Sci-Fi,2024.11.26,7,4.61,Tablet,2082,0,2,Yes,Morning
18510,Alex Martinez,15,Japan,Premium,764.23,Horror,2025.2.22,8,25.47,Laptop,4295,0,3,No,Night
18511,Jane Miller,53,India,Standard,213.18,Comedy,2024.12.10,8,7.11,Smart TV,2349,1,5,Yes,Night
18512,Jane Davis,15,UK,Premium,147.89,Sci-Fi,2024.10.25,6,4.93,Laptop,2228,1,1,No,Afternoon
18513,James Jones,80,India,Basic,539.84,Romance,2025.3.6,7,17.99,Laptop,2106,1,5,No,Afternoon
18514,Alex Williams,33,Mexico,Premium,596.65,Comedy,2025.1.27,8,19.89,Mobile,2586,0,4,Yes,Night
18515,John Miller,23,Germany,Standard,523.22,Romance,2024.8.20,6,17.44,Laptop,5736,0,3,No,Evening
18516,Sarah Martinez,16,Brazil,Standard,779.91,Romance,2024.12.14,8,26,Smart TV,2257,1,3,No,Evening
18517,James Williams,20,USA,Standard,184.97,Comedy,2024.8.15,7,6.17,Laptop,4066,0,4,No,Afternoon
18518,David Martinez,49,Japan,Basic,383.55,Romance,2024.3.15,8,12.78,Smart TV,4798,1,3,No,Evening
18519,Chris Williams,31,Mexico,Premium,987.13,Horror,2025.1.25,9,32.9,Smart TV,1864,0,2,No,Afternoon
18520,Alex Williams,62,Brazil,Standard,700.97,Romance,2025.1.20,8,23.37,Smart TV,2820,1,2,No,Morning
18521,Chris Brown,16,Germany,Basic,594.05,Action,2024.6.27,9,19.8,Smart TV,3149,0,2,No,Night
18522,David Miller,45,France,Standard,628.96,Horror,2024.4.18,6,20.97,Smart TV,3024,0,2,No,Night
18523,Emma Brown,38,UK,Basic,64.65,Romance,2024.12.30,7,2.16,Tablet,4737,1,3,Yes,Night
18524,David Williams,40,Australia,Premium,25.05,Comedy,2024.11.16,7,0.84,Smart TV,4711,0,3,Yes,Night
18525,Alex Johnson,19,Japan,Basic,779.21,Drama,2024.5.15,8,25.97,Smart TV,4950,1,1,No,Afternoon
18526,James Williams,48,UK,Basic,165.11,Comedy,2024.12.19,8,5.5,Smart TV,3504,0,3,No,Morning
18527,David Hernandez,34,Canada,Basic,191.52,Documentary,2024.6.18,7,6.38,Laptop,4697,1,2,Yes,Evening
18528,Chris Miller,16,Canada,Standard,604.95,Horror,2024.7.19,8,20.17,Smart TV,3771,1,1,No,Morning
18529,Katie Williams,59,Australia,Standard,525.61,Horror,2024.5.11,6,17.52,Smart TV,4469,1,4,No,Afternoon
18530,John Smith,23,Mexico,Premium,698.79,Comedy,2024.5.9,8,23.29,Smart TV,2617,1,3,No,Afternoon
18531,Katie Garcia,35,Germany,Basic,943.47,Documentary,2024.7.12,10,31.45,Smart TV,5645,0,1,No,Morning
18532,James Jones,22,Brazil,Basic,936.77,Romance,2025.2.16,8,31.23,Smart TV,2194,0,1,No,Evening
18533,Michael Brown,27,Canada,Premium,32.3,Drama,2024.8.15,6,1.08,Mobile,2236,1,3,Yes,Afternoon
18534,Michael Martinez,41,Mexico,Premium,878.09,Comedy,2025.2.8,8,29.27,Laptop,1396,0,3,No,Night
18535,John Garcia,20,Mexico,Basic,714.22,Drama,2024.6.19,8,23.81,Mobile,892,1,2,No,Evening
18536,John Brown,17,UK,Standard,623.01,Horror,2024.11.29,7,20.77,Mobile,2358,0,4,No,Afternoon
18537,Jane Miller,77,Japan,Basic,79.12,Drama,2024.4.10,8,2.64,Laptop,3121,0,3,No,Night
18538,John Davis,14,Canada,Premium,755.39,Romance,2024.4.2,8,25.18,Smart TV,2980,0,2,No,Night
18539,John Garcia,23,Germany,Premium,844.99,Drama,2025.1.2,10,28.17,Laptop,4907,1,3,No,Evening
18540,James Miller,53,France,Basic,557.64,Comedy,2024.8.11,6,18.59,Mobile,3533,0,4,Yes,Morning
18541,David Miller,39,Germany,Premium,567.67,Sci-Fi,2024.12.21,7,18.92,Tablet,2600,0,3,No,Night
18542,Jane Hernandez,44,UK,Basic,41.39,Comedy,2024.11.7,6,1.38,Smart TV,2832,0,1,No,Evening
18543,Alex Jones,19,Germany,Standard,406.9,Sci-Fi,2024.10.2,9,13.56,Mobile,5207,0,1,No,Afternoon
18544,David Smith,22,Australia,Basic,127.78,Documentary,2024.9.24,7,4.26,Laptop,4867,0,3,No,Morning
18545,Chris Hernandez,46,Germany,Premium,394.09,Action,2024.12.7,8,13.14,Mobile,5053,1,2,No,Evening
18546,Chris Garcia,65,India,Basic,992.17,Drama,2024.9.5,8,33.07,Laptop,1445,0,2,No,Afternoon
18547,Sarah Miller,41,France,Premium,78.79,Sci-Fi,2024.10.12,6,2.63,Smart TV,2632,1,4,No,Night
18548,Jane Miller,54,UK,Basic,270.23,Sci-Fi,2024.8.5,9,9.01,Smart TV,1799,0,1,No,Evening
18549,James Jones,52,India,Premium,371.29,Horror,2024.4.21,8,12.38,Mobile,1679,0,4,No,Afternoon
18550,Sarah Garcia,16,Germany,Premium,905.76,Comedy,2024.10.9,8,30.19,Smart TV,2439,1,2,No,Evening
18551,David Garcia,55,Japan,Premium,618.41,Documentary,2024.10.29,8,20.61,Tablet,2338,0,3,No,Afternoon
18552,Alex Brown,55,Australia,Basic,606.69,Drama,2024.6.21,9,20.22,Tablet,4219,1,5,No,Morning
18553,Chris Brown,25,France,Premium,223.6,Documentary,2024.9.10,8,7.45,Smart TV,4169,0,2,Yes,Night
18554,John Williams,60,Canada,Premium,281.58,Documentary,2024.3.11,7,9.39,Tablet,3562,1,3,No,Afternoon
18555,Sarah Martinez,45,Japan,Basic,332.11,Horror,2025.2.27,7,11.07,Smart TV,3126,0,1,Yes,Evening
18556,Sarah Brown,29,USA,Basic,928.12,Documentary,2024.6.13,8,30.94,Laptop,6388,1,3,No,Afternoon
18557,James Smith,53,Australia,Premium,303.94,Drama,2025.3.2,9,10.13,Laptop,5302,0,4,No,Afternoon
18558,Michael Hernandez,49,Germany,Standard,174.31,Action,2024.6.12,6,5.81,Mobile,3169,0,2,Yes,Evening
18559,Emma Smith,79,Australia,Basic,551.39,Drama,2024.4.8,7,18.38,Mobile,3384,1,5,No,Afternoon
18560,David Davis,33,Mexico,Premium,525.2,Horror,2025.3.1,7,17.51,Laptop,2190,1,3,No,Evening
18561,Emma Garcia,51,USA,Basic,251.4,Comedy,2025.2.22,8,8.38,Laptop,1967,1,5,No,Evening
18562,Emma Miller,80,Japan,Premium,233.32,Horror,2024.11.28,7,7.78,Smart TV,2266,1,3,No,Evening
18563,David Miller,28,Germany,Standard,37.73,Romance,2024.6.7,6,1.26,Smart TV,4992,1,1,Yes,Night
18564,David Miller,58,India,Premium,382.28,Horror,2024.6.21,6,12.74,Smart TV,2400,1,3,No,Evening
18565,Sarah Davis,43,UK,Basic,55.68,Romance,2024.6.12,7,1.86,Mobile,3157,0,2,No,Evening
18566,David Martinez,22,Japan,Standard,158.73,Action,2024.5.22,7,5.29,Smart TV,5506,0,3,Yes,Evening
18567,David Jones,62,Mexico,Premium,125.42,Action,2024.7.14,6,4.18,Smart TV,2955,1,1,Yes,Evening
18568,Katie Smith,78,Japan,Standard,664.77,Drama,2024.10.23,8,22.16,Laptop,3804,0,5,No,Night
18569,Emma Smith,70,France,Premium,491.82,Sci-Fi,2024.9.8,5,16.39,Laptop,5478,0,5,Yes,Night
18570,Alex Brown,21,Australia,Basic,889.09,Horror,2024.10.30,7,29.64,Tablet,4566,1,3,No,Morning
18571,John Jones,68,Brazil,Standard,338.94,Drama,2024.3.23,7,11.3,Mobile,2671,0,2,Yes,Night
18572,Sarah Miller,79,UK,Basic,578.96,Horror,2024.4.7,5,19.3,Laptop,4927,0,5,Yes,Afternoon
18573,James Martinez,22,France,Basic,889.44,Comedy,2024.7.16,9,29.65,Mobile,3583,0,4,No,Morning
18574,Emma Jones,63,India,Standard,886.59,Comedy,2024.7.27,7,29.55,Laptop,1632,1,2,No,Afternoon
18575,Alex Miller,73,Australia,Standard,747.44,Documentary,2024.10.31,9,24.91,Smart TV,3748,1,2,No,Night
18576,James Jones,43,India,Premium,157.62,Horror,2024.8.23,8,5.25,Mobile,1735,1,5,Yes,Evening
18577,John Garcia,32,Canada,Standard,545.74,Horror,2024.5.6,9,18.19,Smart TV,6423,0,4,No,Evening
18578,Emma Martinez,37,France,Premium,633.87,Drama,2024.8.25,8,21.13,Mobile,3850,1,3,No,Evening
18579,John Martinez,32,India,Premium,373.66,Sci-Fi,2024.12.17,8,12.46,Smart TV,1594,1,5,No,Afternoon
18580,Emma Jones,64,Australia,Standard,247.16,Action,2024.10.30,6,8.24,Smart TV,4500,0,1,No,Evening
18581,Jane Johnson,76,Australia,Standard,205.34,Drama,2024.10.5,7,6.84,Smart TV,5661,0,5,No,Afternoon
18582,James Hernandez,80,Mexico,Standard,280.34,Romance,2024.10.21,10,9.34,Mobile,2551,0,2,No,Afternoon
18583,Alex Martinez,71,Germany,Basic,841.32,Documentary,2024.10.7,8,28.04,Smart TV,4850,1,1,No,Afternoon
18584,Michael Jones,35,Australia,Standard,940.71,Drama,2024.8.6,8,31.36,Mobile,4209,0,3,No,Morning
18585,John Brown,69,USA,Basic,215.12,Sci-Fi,2024.9.15,7,7.17,Mobile,5917,0,2,Yes,Afternoon
18586,James Davis,38,Germany,Standard,601.26,Romance,2025.1.25,9,20.04,Laptop,3072,1,3,No,Evening
18587,Jane Martinez,62,Germany,Premium,814.12,Comedy,2024.10.29,8,27.14,Laptop,4549,1,3,No,Night
18588,Chris Martinez,28,Germany,Basic,149.45,Comedy,2024.11.25,7,4.98,Mobile,3918,0,1,No,Night
18589,Katie Jones,63,USA,Standard,364.18,Horror,2024.9.14,6,12.14,Mobile,6976,0,4,No,Evening
18590,Emma Brown,52,India,Standard,593.94,Horror,2024.9.6,9,19.8,Laptop,2424,0,3,No,Evening
18591,Michael Davis,21,France,Basic,273.49,Drama,2024.11.25,6,9.12,Smart TV,3548,0,2,Yes,Night
18592,Emma Hernandez,25,India,Premium,679.93,Sci-Fi,2024.12.21,8,22.66,Smart TV,1763,0,2,No,Evening
18593,Jane Garcia,41,Australia,Premium,609.91,Comedy,2024.11.6,8,20.33,Smart TV,4526,1,1,No,Afternoon
18594,Michael Davis,25,Japan,Basic,735.14,Romance,2024.9.18,10,24.5,Mobile,4663,1,3,No,Night
18595,Katie Garcia,37,Australia,Premium,333.43,Comedy,2024.7.18,6,11.11,Mobile,2646,1,1,Yes,Night
18596,Emma Garcia,45,Mexico,Premium,626.7,Documentary,2024.10.30,8,20.89,Smart TV,1893,1,1,Yes,Morning
18597,Emma Martinez,61,France,Premium,32.99,Horror,2024.6.30,6,1.1,Tablet,4483,1,3,Yes,Night
18598,Emma Martinez,68,UK,Standard,112.73,Sci-Fi,2025.2.15,9,3.76,Laptop,2991,1,3,Yes,Evening
18599,Alex Hernandez,56,Australia,Basic,375.41,Action,2024.7.3,7,12.51,Tablet,4975,0,2,No,Night
18600,Alex Smith,20,Mexico,Standard,173.94,Drama,2024.9.11,6,5.8,Tablet,1109,1,1,No,Afternoon
18601,Jane Smith,47,Mexico,Basic,741.93,Sci-Fi,2024.4.11,9,24.73,Smart TV,2158,1,2,No,Night
18602,Emma Brown,46,Canada,Premium,520.87,Drama,2024.9.21,7,17.36,Smart TV,5620,1,1,No,Morning
18603,Katie Jones,27,Japan,Basic,663.42,Documentary,2024.10.31,7,22.11,Smart TV,5363,1,3,Yes,Afternoon
18604,Alex Garcia,60,UK,Basic,17.5,Documentary,2025.2.15,8,0.58,Mobile,3903,0,4,Yes,Night
18605,Sarah Miller,35,Japan,Basic,310.37,Action,2024.7.27,8,10.35,Laptop,3499,0,3,Yes,Evening
18606,Alex Martinez,74,Japan,Standard,822.25,Comedy,2024.12.19,8,27.41,Laptop,4293,0,1,No,Evening
18607,Emma Martinez,22,Brazil,Standard,715.77,Documentary,2024.10.17,6,23.86,Mobile,3660,1,2,Yes,Morning
18608,Chris Smith,79,Mexico,Premium,187.63,Documentary,2024.12.7,8,6.25,Mobile,1164,0,3,Yes,Afternoon
18609,James Miller,33,Japan,Basic,97.67,Documentary,2024.4.23,9,3.26,Smart TV,5977,1,2,Yes,Evening
18610,James Garcia,65,Australia,Premium,244.68,Sci-Fi,2024.11.29,8,8.16,Smart TV,5671,1,3,No,Morning
18611,Jane Johnson,58,UK,Basic,462.21,Action,2025.2.8,7,15.41,Tablet,4189,0,5,No,Afternoon
18612,Sarah Hernandez,54,Japan,Premium,307.43,Sci-Fi,2024.7.26,6,10.25,Mobile,4628,0,1,Yes,Afternoon
18613,Sarah Smith,28,Australia,Basic,961.05,Comedy,2024.7.28,8,32.03,Mobile,4699,0,2,No,Night
18614,Alex Hernandez,29,France,Premium,451.93,Sci-Fi,2024.3.14,5,15.06,Mobile,4228,0,2,No,Morning
18615,James Williams,63,UK,Standard,750.82,Documentary,2024.11.7,7,25.03,Smart TV,5138,0,2,No,Morning
18616,Katie Williams,67,UK,Basic,727.55,Documentary,2024.12.3,8,24.25,Smart TV,4930,0,3,No,Night
18617,Sarah Johnson,67,Canada,Premium,629.56,Action,2025.2.12,7,20.99,Laptop,4115,0,2,No,Afternoon
18618,John Garcia,48,Australia,Premium,761.14,Drama,2025.1.14,7,25.37,Laptop,5907,1,2,Yes,Night
18619,Alex Hernandez,73,France,Basic,768.21,Action,2025.2.28,6,25.61,Laptop,5857,0,2,No,Night
18620,John Smith,25,Canada,Standard,625.69,Romance,2024.3.25,7,20.86,Laptop,4171,0,3,No,Night
18621,James Davis,26,Brazil,Basic,760.39,Sci-Fi,2024.9.23,7,25.35,Smart TV,2127,1,1,No,Evening
18622,James Martinez,59,USA,Basic,652.29,Documentary,2024.11.16,7,21.74,Mobile,3747,1,2,No,Morning
18623,John Miller,28,Mexico,Premium,570.13,Romance,2024.8.12,7,19,Laptop,1978,0,3,No,Morning
18624,Katie Johnson,40,Canada,Standard,227.15,Horror,2024.3.23,9,7.57,Smart TV,6313,0,2,No,Evening
18625,Sarah Johnson,53,France,Standard,791.24,Action,2024.12.7,6,26.37,Mobile,3281,0,3,No,Night
18626,Michael Davis,26,UK,Standard,605.62,Drama,2024.7.26,9,20.19,Mobile,4852,0,2,No,Night
18627,Jane Brown,56,France,Premium,63.57,Sci-Fi,2024.3.13,6,2.12,Mobile,3123,1,2,Yes,Night
18628,Jane Williams,71,France,Premium,836.97,Drama,2024.9.11,8,27.9,Laptop,2219,1,5,No,Night
18629,Chris Miller,30,Canada,Basic,644.3,Horror,2024.3.11,8,21.48,Mobile,4849,0,4,No,Afternoon
18630,Jane Martinez,38,Mexico,Standard,768.97,Documentary,2025.1.28,10,25.63,Laptop,3062,1,1,No,Afternoon
18631,Sarah Smith,40,Germany,Basic,607.94,Drama,2024.6.16,6,20.26,Smart TV,3647,0,2,No,Afternoon
18632,Alex Brown,17,Brazil,Premium,490.24,Comedy,2024.5.3,9,16.34,Mobile,2191,0,4,No,Morning
18633,Sarah Johnson,49,Australia,Standard,650.03,Comedy,2024.7.11,8,21.67,Tablet,3795,0,2,No,Morning
18634,Jane Davis,64,Germany,Basic,115.9,Action,2024.11.19,5,3.86,Smart TV,4603,0,3,No,Morning
18635,John Davis,34,Mexico,Standard,843.31,Documentary,2024.12.20,7,28.11,Laptop,2235,1,3,No,Morning
18636,Michael Jones,15,UK,Premium,672.48,Horror,2025.1.5,9,22.42,Laptop,3558,1,1,No,Evening
18637,John Hernandez,42,USA,Basic,712.7,Drama,2024.10.15,8,23.76,Laptop,5782,1,1,No,Evening
18638,Michael Garcia,28,UK,Premium,401.68,Action,2024.7.19,8,13.39,Laptop,2525,0,4,No,Morning
18639,Chris Johnson,27,Australia,Standard,501.86,Horror,2024.9.26,9,16.73,Mobile,4201,1,4,Yes,Afternoon
18640,Michael Jones,61,Japan,Premium,25.94,Comedy,2024.9.24,7,0.86,Smart TV,2646,1,5,Yes,Morning
18641,Alex Johnson,20,Japan,Premium,184.2,Romance,2024.11.12,7,6.14,Smart TV,5326,1,4,No,Evening
18642,Michael Williams,80,USA,Premium,72.78,Drama,2024.3.31,8,2.43,Mobile,4290,1,3,No,Morning
18643,Chris Jones,61,Australia,Standard,166.84,Action,2024.11.30,5,5.56,Mobile,4142,1,2,Yes,Afternoon
18644,Emma Williams,63,USA,Basic,986.04,Drama,2024.3.9,8,32.87,Mobile,4128,0,2,No,Night
18645,Emma Garcia,57,UK,Basic,45.74,Comedy,2024.9.9,6,1.52,Smart TV,3611,0,2,Yes,Evening
18646,Jane Hernandez,75,France,Basic,470.01,Sci-Fi,2024.10.28,7,15.67,Tablet,4002,0,3,No,Night
18647,Katie Brown,38,Germany,Premium,947.06,Horror,2024.7.15,7,31.57,Laptop,3830,1,4,No,Evening
18648,Katie Williams,34,Brazil,Standard,626.89,Drama,2024.7.21,6,20.9,Tablet,3249,0,4,No,Evening
18649,David Miller,48,Japan,Standard,24.3,Horror,2024.9.24,9,0.81,Laptop,4485,0,2,No,Evening
18650,Katie Hernandez,17,Canada,Premium,806.91,Sci-Fi,2024.5.27,8,26.9,Smart TV,4642,0,3,No,Evening
18651,Michael Brown,61,Canada,Premium,183.98,Drama,2024.6.30,8,6.13,Mobile,6582,0,2,No,Afternoon
18652,James Williams,39,Germany,Standard,57.87,Romance,2024.12.14,6,1.93,Smart TV,3962,0,3,Yes,Evening
18653,Sarah Garcia,19,France,Standard,824.78,Action,2024.4.15,8,27.49,Laptop,4822,0,1,No,Evening
18654,Sarah Jones,23,USA,Standard,76.39,Comedy,2025.2.13,7,2.55,Mobile,4574,1,4,Yes,Night
18655,James Miller,28,Mexico,Premium,438,Drama,2024.4.20,7,14.6,Laptop,3252,1,1,No,Night
18656,Michael Brown,68,Japan,Premium,519.08,Action,2024.9.23,7,17.3,Smart TV,2493,0,1,No,Afternoon
18657,Michael Johnson,41,Canada,Standard,170.52,Sci-Fi,2025.1.24,8,5.68,Smart TV,5519,1,2,Yes,Morning
18658,Chris Brown,43,Japan,Standard,818.41,Documentary,2025.1.21,9,27.28,Smart TV,2473,0,3,Yes,Afternoon
18659,Chris Williams,70,Germany,Premium,555.63,Documentary,2024.5.6,7,18.52,Mobile,6628,0,2,No,Afternoon
18660,Michael Davis,18,Japan,Premium,898.33,Horror,2024.4.11,6,29.94,Laptop,2774,1,1,No,Afternoon
18661,Michael Jones,48,USA,Premium,896.14,Documentary,2024.3.28,8,29.87,Tablet,4023,1,3,No,Evening
18662,Michael Brown,68,India,Standard,909.18,Documentary,2024.4.19,7,30.31,Smart TV,1944,1,5,No,Evening
18663,Alex Brown,51,Canada,Premium,657.46,Drama,2024.6.10,8,21.92,Smart TV,4904,0,5,No,Night
18664,James Johnson,65,USA,Standard,378.08,Sci-Fi,2025.2.1,6,12.6,Mobile,2288,0,2,No,Afternoon
18665,James Brown,78,Germany,Basic,79.5,Horror,2024.4.12,9,2.65,Mobile,6230,0,3,Yes,Afternoon
18666,James Johnson,48,India,Standard,774.19,Sci-Fi,2024.11.30,8,25.81,Laptop,2148,0,2,No,Evening
18667,James Williams,34,Japan,Standard,25.2,Romance,2024.8.19,6,0.84,Laptop,2418,0,1,No,Night
18668,John Martinez,18,France,Basic,833.9,Romance,2024.8.27,8,27.8,Laptop,4838,1,2,No,Evening
18669,James Jones,21,Australia,Standard,284.67,Comedy,2024.8.17,7,9.49,Laptop,4188,1,3,No,Evening
18670,Sarah Martinez,40,USA,Premium,968.09,Sci-Fi,2025.1.9,9,32.27,Smart TV,5775,0,2,No,Night
18671,Sarah Jones,71,Japan,Premium,131.12,Action,2024.10.28,7,4.37,Smart TV,4253,0,4,Yes,Night
18672,David Miller,47,Mexico,Basic,579.43,Documentary,2024.7.29,8,19.31,Mobile,2220,0,3,No,Night
18673,Katie Williams,78,Brazil,Basic,11.02,Horror,2024.4.4,6,0.37,Mobile,3417,0,1,Yes,Morning
18674,David Johnson,76,Australia,Standard,436.54,Action,2025.3.6,5,14.55,Mobile,2594,0,1,No,Night
18675,Katie Davis,48,UK,Premium,814.67,Action,2024.10.31,6,27.16,Smart TV,4415,0,2,No,Afternoon
18676,Sarah Hernandez,21,Canada,Standard,816.86,Horror,2024.9.27,8,27.23,Smart TV,4960,0,5,No,Evening
18677,John Davis,35,UK,Basic,16.97,Action,2024.6.17,7,0.57,Laptop,5447,0,4,Yes,Afternoon
18678,Michael Brown,56,Canada,Basic,407.65,Romance,2024.11.11,7,13.59,Mobile,4321,1,4,No,Evening
18679,James Williams,14,France,Basic,852.33,Horror,2024.11.6,7,28.41,Mobile,5185,1,1,No,Morning
18680,Alex Miller,50,India,Basic,642.3,Comedy,2024.8.29,8,21.41,Tablet,1743,0,4,No,Afternoon
18681,Emma Smith,21,Germany,Premium,711.71,Sci-Fi,2025.1.18,6,23.72,Mobile,4733,0,3,Yes,Evening
18682,Chris Jones,44,UK,Basic,347.96,Sci-Fi,2024.3.20,8,11.6,Smart TV,2893,0,2,No,Evening
18683,Michael Miller,16,Australia,Basic,710.47,Drama,2024.12.15,9,23.68,Tablet,3042,0,1,No,Night
18684,Michael Smith,45,Mexico,Basic,236.31,Comedy,2024.9.22,6,7.88,Mobile,1672,1,3,Yes,Evening
18685,Jane Williams,66,France,Basic,683.24,Drama,2024.10.9,7,22.77,Mobile,5663,1,5,No,Evening
18686,Emma Garcia,76,Brazil,Standard,255.63,Action,2025.1.14,7,8.52,Laptop,1907,0,1,Yes,Evening
18687,John Jones,40,UK,Basic,445.05,Horror,2024.8.1,7,14.84,Smart TV,6180,1,1,Yes,Evening
18688,John Garcia,19,France,Basic,559.12,Romance,2024.5.2,9,18.64,Mobile,3063,0,3,No,Morning
18689,David Martinez,14,France,Standard,521.18,Comedy,2024.5.16,7,17.37,Smart TV,3132,0,3,No,Afternoon
18690,John Miller,57,Mexico,Standard,753.85,Horror,2025.1.21,7,25.13,Smart TV,2324,1,3,No,Afternoon
18691,James Johnson,28,USA,Standard,553.92,Horror,2024.12.4,6,18.46,Smart TV,8311,0,1,No,Night
18692,John Hernandez,41,Canada,Basic,889.42,Action,2025.2.27,9,29.65,Laptop,3334,0,1,No,Morning
18693,Alex Hernandez,24,Germany,Premium,100.99,Action,2024.4.28,5,3.37,Laptop,3935,0,4,No,Evening
18694,Emma Williams,72,Australia,Standard,522.89,Sci-Fi,2024.9.14,10,17.43,Laptop,3818,0,3,No,Evening
18695,Katie Hernandez,38,USA,Basic,395.8,Sci-Fi,2025.3.2,8,13.19,Tablet,4759,0,1,No,Evening
18696,Sarah Brown,70,Japan,Basic,530.78,Action,2024.9.30,10,17.69,Laptop,3183,0,2,No,Afternoon
18697,Jane Miller,80,France,Basic,991.05,Horror,2024.12.24,8,33.03,Laptop,3433,1,2,No,Afternoon
18698,Emma Jones,73,India,Basic,483.45,Romance,2024.12.5,10,16.11,Tablet,2095,1,1,No,Night
18699,Emma Davis,57,UK,Basic,503.56,Action,2024.12.12,8,16.79,Mobile,4383,0,2,Yes,Evening
18700,Katie Davis,42,Japan,Basic,508.32,Romance,2024.6.22,6,16.94,Smart TV,3043,1,2,No,Night
18701,Jane Brown,26,Brazil,Standard,902.95,Action,2024.8.27,8,30.1,Smart TV,4036,0,3,No,Evening
18702,Alex Hernandez,14,Canada,Basic,159.87,Sci-Fi,2024.4.8,7,5.33,Smart TV,5024,1,2,Yes,Evening
18703,Emma Davis,77,Japan,Basic,183.84,Sci-Fi,2024.8.12,6,6.13,Smart TV,4671,0,1,Yes,Evening
18704,James Jones,55,Japan,Standard,151.82,Drama,2024.11.8,6,5.06,Mobile,3257,0,2,No,Afternoon
18705,James Martinez,42,France,Standard,696.85,Horror,2024.6.6,9,23.23,Mobile,4511,0,1,No,Evening
18706,Michael Jones,65,Japan,Standard,747.53,Action,2024.12.29,9,24.92,Smart TV,3580,1,4,No,Evening
18707,John Williams,13,USA,Standard,761.6,Drama,2025.2.18,8,25.39,Mobile,4302,0,3,No,Evening
18708,David Davis,24,Australia,Basic,935.22,Action,2024.6.5,9,31.17,Smart TV,4497,1,1,No,Afternoon
18709,Emma Smith,17,India,Premium,734.97,Comedy,2025.1.3,7,24.5,Tablet,2099,1,2,No,Afternoon
18710,Emma Smith,71,UK,Standard,30.38,Romance,2024.9.22,7,1.01,Smart TV,3077,0,3,Yes,Evening
18711,Chris Smith,28,Canada,Premium,506.38,Action,2024.10.7,7,16.88,Laptop,6299,0,2,No,Night
18712,Jane Johnson,63,Brazil,Standard,225.91,Comedy,2024.11.3,8,7.53,Smart TV,1490,0,4,No,Morning
18713,James Garcia,76,India,Premium,343.1,Drama,2024.10.13,6,11.44,Laptop,3647,0,2,No,Evening
18714,David Hernandez,13,India,Premium,12.9,Comedy,2024.8.5,9,0.43,Smart TV,1786,1,1,Yes,Night
18715,Michael Garcia,20,Brazil,Premium,141.97,Action,2024.12.1,7,4.73,Mobile,1953,1,3,Yes,Evening
18716,Katie Miller,60,Mexico,Basic,967.83,Romance,2024.8.29,9,32.26,Laptop,1233,0,1,No,Night
18717,Emma Brown,57,UK,Standard,120.05,Documentary,2024.4.17,6,4,Laptop,4031,0,3,No,Evening
18718,Alex Johnson,51,UK,Basic,413.83,Documentary,2024.12.28,7,13.79,Laptop,2925,1,4,Yes,Morning
18719,Jane Garcia,74,Brazil,Basic,899.91,Documentary,2024.7.5,9,30,Laptop,3683,1,3,No,Evening
18720,David Williams,16,France,Standard,412.1,Documentary,2024.10.26,7,13.74,Mobile,5100,0,1,No,Afternoon
18721,John Hernandez,18,USA,Standard,440.14,Drama,2024.10.10,8,14.67,Mobile,3680,0,2,Yes,Evening
18722,Emma Williams,43,India,Premium,395.06,Action,2025.1.18,8,13.17,Laptop,1333,0,2,No,Afternoon
18723,John Martinez,61,USA,Standard,290.49,Horror,2025.1.30,7,9.68,Mobile,4766,1,2,Yes,Evening
18724,Katie Jones,61,Canada,Basic,269.31,Drama,2025.1.30,8,8.98,Mobile,3423,0,1,Yes,Evening
18725,Chris Miller,80,USA,Standard,978.78,Comedy,2024.10.26,7,32.63,Smart TV,6335,0,2,No,Evening
18726,Alex Hernandez,79,UK,Premium,969.96,Documentary,2024.10.6,8,32.33,Mobile,5528,0,1,No,Night
18727,Sarah Hernandez,46,France,Standard,898.61,Horror,2024.4.29,6,29.95,Smart TV,3456,0,2,No,Evening
18728,Chris Jones,18,USA,Premium,622.89,Comedy,2024.10.1,8,20.76,Mobile,7712,0,1,No,Evening
18729,Emma Williams,72,Brazil,Premium,191.86,Action,2024.9.23,6,6.4,Smart TV,4170,1,3,No,Night
18730,Chris Williams,42,USA,Premium,558.98,Action,2024.7.5,8,18.63,Mobile,4954,1,1,No,Evening
